,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,converged
SDF4,1668.5855963841873,-0.3292399318940979,1.6037975152099035,-0.20528771791431993,0.8373473393982261,0.9934118232428905,True
B3GALT6,427.10796529742373,0.6209441313606177,0.39755136455440904,1.561921770930395,0.118306419030141,0.802415729664547,True
C1QTNF12,7.93151795618905,0.935745439357339,1.6515521135468454,0.5665854753730707,0.5709958453773246,,True
UBE2J2,1436.196597770699,-0.03209657439663639,0.24336627607763708,-0.1318858755368273,0.8950745607227276,0.9982725168834793,True
SCNN1D,106.00751897620755,-0.17794209180311338,0.8780351752978233,-0.20265941138719948,0.8394012498153975,0.9934118232428905,True
ACAP3,295.2414114746259,-1.2794961883654707,1.5926903222203026,-0.8033552854027385,0.421769411861713,0.9528384813652547,True
PUSL1,342.5489096397144,-0.27125666687504046,0.4412313552879075,-0.6147719640143049,0.5387053268103351,0.9677510535647527,True
INTS11,2833.5920605134424,-0.2989935970629342,0.2482220392332051,-1.2045408940582796,0.22838058603154432,0.901729621652665,True
AL139287.1,10.715467425493772,-0.56240943076135,1.1501766313853665,-0.4889765757837891,0.6248582806198044,,True
CPTP,158.27780093577226,-1.2647386795506117,0.7562643174862148,-1.6723500637376894,0.0944553129142307,0.7596955344053753,True
TAS1R3,5.461393295406772,0.7243746873149796,3.2906119860375886,0.22013372904146014,0.8257670070531012,,True
DVL1,104.91930101960288,-0.26494688619201306,0.6472620108949972,-0.4093348315401046,0.6822939572374536,0.9779316362595751,True
MXRA8,8.030863391400526,-1.3524528991844647,1.30014565093599,-1.0402318372644002,0.2982322034427122,,True
AURKAIP1,3904.14872189622,0.2690871900659998,0.30756747447972077,0.8748883168520534,0.3816346765914628,0.9434676184401574,True
CCNL2,7227.006486363472,-0.010682061552544154,0.2652521615231834,-0.04027134591930753,0.9678767978842528,0.998741629504845,True
MRPL20-AS1,831.9597025753061,0.0093802862703979,0.24664019251098315,0.03803226949711445,0.9696619532946323,0.998741629504845,True
