,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,converged
ADPGK,5338.340650454553,0.10940694233097545,0.2337357786837389,0.4680795680793517,0.6397276899523249,0.9999041993939802,True
ADPGK-AS1,150.20683271846013,0.6230103287146727,0.6301213648272529,0.9887148150983108,0.3228026922193211,0.9999041993939802,True
NEO1,9.415040856901966,-1.2442430611432338,2.0113235491669004,-0.618619048963358,0.536167349836282,,True
NPTN,1086.2433973665363,-0.36798906681651283,0.2744739348317347,-1.3407067852986012,0.1800156706800624,0.9999041993939802,True
NPTN-IT1,262.4857729916557,0.26809966240600897,0.3347965250172655,0.8007838862490674,0.42325676914134736,0.9999041993939802,True
CD276,672.0297355181094,0.36769945689170314,0.43845430102412364,0.8386266391567965,0.4016788570344987,0.9999041993939802,True
LOXL1-AS1,350.3860411657115,0.13359323323593367,0.3670822274127719,0.3639327193188039,0.7159082511146442,0.9999041993939802,True
LOXL1,101.23370262503357,-1.009709077109664,0.6825025335873615,-1.479421727275419,0.1390276367090462,0.9999041993939802,True
STOML1,279.78530528072565,0.14464538148251874,0.31492665122037294,0.4592986364348749,0.6460197268254954,0.9999041993939802,True
PML,2405.621147188403,-0.06790043348664494,0.34054323897148875,-0.19938858187793815,0.8419587915092466,0.9999041993939802,True
STRA6,28.427387339033597,0.9135763687862742,2.875561062579507,0.3177036929157593,0.7507097097081976,0.9999041993939802,True
AC090826.1,9.305061618256676,6.650664637194384,2.8876122664239623,2.3031709327896053,0.02126922758065194,,True
SEMA7A,47.000611065465776,0.8021119328560922,0.8423078784641345,0.9522787965828651,0.34095560823553683,0.9999041993939802,True
UBL7,2651.36281670752,-0.13464393054504228,0.21453694574517165,-0.6276025328754946,0.5302643490349228,0.9999041993939802,True
UBL7-AS1,221.7101479970616,-0.2267135681442544,0.3008314287037584,-0.753623280390391,0.4510754611647696,0.9999041993939802,True
AC012435.2,63.54450566153568,0.4809493545088543,0.6163496052969804,0.7803190760171167,0.43520308719044765,0.9999041993939802,True
ARID3B,427.5048237202217,-0.24394040215096904,0.48891445432188085,-0.49894291321231604,0.6178196012632199,0.9999041993939802,True
CLK3,2041.2703845770402,0.24353201325951568,0.25088436799311625,0.9706942493371994,0.33170055638317575,0.9999041993939802,True
